ID;Lat;Lon;Alt;Vel;Ax;Ay;Az;Mx;My;Mz
366;47.4731877;19.0632425666667;110.565;5.093;0.565;0.01;1.935;-11.68;4.16;-28.96
367;47.47318815;19.0632473833333;110.558;5.093;0.565;0.01;1.935;-11.68;4.16;-28.96
368;47.47318815;19.0632473833333;110.558;5.439;0.565;0.01;1.935;-11.68;4.16;-28.96
369;47.4731884166667;19.0632574666667;110.56;5.439;0.565;0.01;1.935;-11.68;4.16;-28.96
370;47.4731881166667;19.0632624333333;110.535;5.439;0.565;0.01;1.935;-11.68;4.16;-28.96
371;47.4731879333333;19.0632671333333;110.572;5.439;0.565;0.01;1.935;-11.68;4.16;-28.96
372;47.4731879333333;19.0632671333333;110.572;4.983;0.565;0.01;1.935;-11.68;4.16;-28.96
373;47.4731863666667;19.0632762333333;110.563;4.983;0.565;0.01;1.935;-11.68;4.16;-28.96
374;47.4731851833333;19.0632806166667;110.558;4.983;0.565;0.01;1.935;-11.68;4.16;-28.96
375;47.4731836666667;19.0632846166667;110.547;4.983;0.565;0.01;1.935;-11.68;4.16;-28.96
376;47.4731817166667;19.0632888;110.525;5.13;0.565;0.01;1.935;-11.68;4.16;-28.96
377;47.4731798166667;19.06329245;110.53;5.13;0.565;0.01;1.935;-11.68;4.16;-28.96
378;47.4731777;19.063296;110.496;5.13;0.565;0.01;1.935;-11.68;4.16;-28.96
379;47.47317545;19.0632991666667;110.49;5.13;0.565;0.01;1.935;-11.68;4.16;-28.96
380;47.47317545;19.0632991666667;110.49;4.806;0.565;0.01;1.935;-11.68;4.16;-28.96
381;47.4731704666667;19.0633048666667;110.46;4.806;0.565;0.01;1.935;-11.68;4.16;-28.96
382;47.4731675333333;19.0633068666667;110.467;4.806;0.565;0.01;1.935;-11.68;4.16;-28.96
383;47.4731645;19.0633086666667;110.526;4.806;0.565;0.01;1.935;-11.68;4.16;-28.96
384;47.4731645;19.0633086666667;110.526;4.856;0.565;0.01;1.935;-11.68;4.16;-28.96
385;47.4731587;19.0633111833333;110.549;4.856;0.565;0.01;1.935;-11.68;4.16;-28.96
386;47.4731554833333;19.0633120666667;110.534;4.856;0.565;0.01;1.935;-11.68;4.16;-28.96
387;47.473152;19.0633124333333;110.526;4.856;0.565;0.01;1.935;-11.68;4.16;-28.96
388;47.47314855;19.0633122666667;110.547;5.329;0.565;0.01;1.935;-11.68;4.16;-28.96
389;47.47314515;19.0633116833333;110.567;5.329;0.565;0.01;1.935;-11.68;4.16;-28.96
390;47.4731419;19.0633107166667;110.555;5.329;0.565;0.01;1.935;-11.68;4.16;-28.96
391;47.4731387333333;19.0633092666667;110.551;5.329;0.565;0.01;1.935;-11.68;4.16;-28.96
392;47.4731356833333;19.0633076;110.536;5.356;0.565;0.01;1.935;-11.68;4.16;-28.96
393;47.4731328166667;19.0633056333333;110.521;5.356;0.565;0.01;1.935;-11.68;4.16;-28.96
394;47.4731300833333;19.0633032166667;110.521;5.356;0.565;0.01;1.935;-11.68;4.16;-28.96
395;47.4731276333333;19.0633001833333;110.51;5.356;0.565;0.01;1.935;-11.68;4.16;-28.96
396;47.47312515;19.0632968;110.538;5.199;0.565;0.01;1.935;-11.68;4.16;-28.96
397;47.4731229333333;19.06329325;110.529;5.199;0.565;0.01;1.935;-11.68;4.16;-28.96
398;47.4731209166667;19.0632895;110.535;5.199;0.565;0.01;1.935;-11.68;4.16;-28.96
399;47.4731188166667;19.0632856333333;110.5;5.199;0.565;0.01;1.935;-11.68;4.16;-28.96
400;47.4731188166667;19.0632856333333;110.5;5.373;0.565;0.01;1.935;-11.68;4.16;-28.96
401;47.47311625;19.0632765666667;110.411;5.373;0.565;0.01;1.935;-11.68;4.16;-28.96
402;47.4731155333333;19.0632718;110.394;5.373;0.565;0.01;1.935;-11.68;4.16;-28.96
403;47.4731146833333;19.0632673166667;110.486;5.373;0.565;0.01;1.935;-11.68;4.16;-28.96
404;47.4731146833333;19.0632673166667;110.486;5.233;0.565;0.01;1.935;-11.68;4.16;-28.96
405;47.4731139166667;19.0632576666667;110.585;5.233;0.565;0.01;1.935;-11.68;4.16;-28.96
406;47.4731143;19.0632523166667;110.599;5.233;0.565;0.01;1.935;-11.68;4.16;-28.96
407;47.4731146;19.0632474833333;110.612;5.233;0.565;0.01;1.935;-11.68;4.16;-28.96
408;47.4731146;19.0632474833333;110.612;5.443;0.565;0.01;1.935;-11.68;4.16;-28.96
409;47.4731163166667;19.0632377833333;110.647;5.443;0.565;0.01;1.935;-11.68;4.16;-28.96
410;47.4731180166667;19.0632328333333;110.647;5.443;0.565;0.01;1.935;-11.68;4.16;-28.96
411;47.4731197;19.0632283166667;110.612;5.443;0.565;0.01;1.935;-11.68;4.16;-28.96
412;47.4731214666667;19.06322405;110.651;5.107;0.565;0.01;1.935;-11.68;4.16;-28.96
413;47.4731236;19.0632200166667;110.672;5.107;0.565;0.01;1.935;-11.68;4.16;-28.96
414;47.4731261666667;19.0632165833333;110.656;5.107;0.565;0.01;1.935;-11.68;4.16;-28.96
415;47.4731286833333;19.0632135833333;110.658;5.107;0.565;0.01;1.935;-11.68;4.16;-28.96
416;47.4731286833333;19.0632135833333;110.658;5.524;0.565;0.01;1.935;-11.68;4.16;-28.96
417;47.4731349166667;19.0632079;110.686;5.524;0.565;0.01;1.935;-11.68;4.16;-28.96
418;47.47313805;19.0632059333333;110.694;5.524;0.565;0.01;1.935;-11.68;4.16;-28.96
419;47.4731416166667;19.0632043;110.715;5.524;0.565;0.01;1.935;-11.68;4.16;-28.96
420;47.4731452333333;19.0632029833333;110.738;5.76;0.565;0.01;1.935;-11.68;4.16;-28.96
421;47.4731488666667;19.0632023166667;110.79;5.76;0.565;0.01;1.935;-11.68;4.16;-28.96
422;47.4731527166667;19.0632022666667;110.793;5.76;0.565;0.01;1.935;-11.68;4.16;-28.96
423;47.4731568;19.0632025666667;110.737;5.76;0.565;0.01;1.935;-11.68;4.16;-28.96
424;47.4731568;19.0632025666667;110.737;6.112;0.565;0.01;1.935;-11.68;4.16;-28.96
425;47.4731642;19.06320505;110.625;6.112;0.565;0.01;1.935;-11.68;4.16;-28.96
426;47.4731676666667;19.0632074;110.611;6.112;0.565;0.01;1.935;-11.68;4.16;-28.96
427;47.473171;19.0632098166667;110.644;6.112;0.565;0.01;1.935;-11.68;4.16;-28.96
428;47.473171;19.0632098166667;110.644;5.886;0.565;0.01;1.935;-11.68;4.16;-28.96
429;47.47317695;19.0632164833333;110.629;5.886;0.565;0.01;1.935;-11.68;4.16;-28.96
430;47.4731797166667;19.06322035;110.617;5.886;0.565;0.01;1.935;-11.68;4.16;-28.96
431;47.4731820333333;19.0632247833333;110.6;5.886;0.565;0.01;1.935;-11.68;4.16;-28.96
432;47.4731820333333;19.0632247833333;110.6;6.279;0.565;0.01;1.935;-11.68;4.16;-28.96
433;47.4731859333333;19.0632348;110.588;6.279;0.565;0.01;1.935;-11.68;4.16;-28.96
434;47.4731872666667;19.06324025;110.577;6.279;0.565;0.01;1.935;-11.68;4.16;-28.96
435;47.4731883666667;19.0632455833333;110.553;6.279;0.565;0.01;1.935;-11.68;4.16;-28.96
436;47.4731883666667;19.0632455833333;110.553;6.26;0.565;0.01;1.935;-11.68;4.16;-28.96
437;47.4731891666667;19.063257;110.454;6.26;0.565;0.01;1.935;-11.68;4.16;-28.96
438;47.4731891166667;19.0632627166667;110.461;6.26;0.565;0.01;1.935;-11.68;4.16;-28.96
439;47.4731887666667;19.0632685166667;110.551;6.26;0.565;0.01;1.935;-11.68;4.16;-28.96
440;47.4731887666667;19.0632685166667;110.551;6.317;0.565;0.01;1.935;-11.68;4.16;-28.96
441;47.4731877333333;19.0632740666667;110.611;6.317;0.565;0.01;1.935;-11.68;4.16;-28.96
442;47.4731851833333;19.06328495;110.582;6.317;0.565;0.01;1.935;-11.68;4.16;-28.96
443;47.4731830166667;19.0632899666667;110.575;6.317;0.565;0.01;1.935;-11.68;4.16;-28.96
444;47.4731830166667;19.0632899666667;110.575;6.253;0.565;0.01;1.935;-11.68;4.16;-28.96
445;47.4731776;19.0632987833333;110.605;6.253;0.565;0.01;1.935;-11.68;4.16;-28.96
446;47.4731748333333;19.0633025666667;110.6;6.253;0.565;0.01;1.935;-11.68;4.16;-28.96
447;47.4731716833333;19.0633059666667;110.516;6.253;0.565;0.01;1.935;-11.68;4.16;-28.96
448;47.47316845;19.0633089166667;110.466;6.083;0.565;0.01;1.935;-11.68;4.16;-28.96
449;47.473165;19.0633110333333;110.484;6.083;0.565;0.01;1.935;-11.68;4.16;-28.96
450;47.47316145;19.06331255;110.491;6.083;0.565;0.01;1.935;-11.68;4.16;-28.96
451;47.4731580833333;19.06331395;110.49;6.083;0.565;0.01;1.935;-11.68;4.16;-28.96
452;47.4731580833333;19.06331395;110.49;5.98;0.565;0.01;1.935;-11.68;4.16;-28.96
453;47.4731505666667;19.0633146166667;110.495;5.98;0.565;0.01;1.935;-11.68;4.16;-28.96
454;47.4731470833333;19.0633142;110.511;5.98;0.565;0.01;1.935;-11.68;4.16;-28.96
455;47.4731431333333;19.0633134;110.54;5.98;0.565;0.01;1.935;-11.68;4.16;-28.96
456;47.4731431333333;19.0633134;110.54;5.815;0.565;0.01;1.935;-11.68;4.16;-28.96
457;47.4731362833333;19.0633100833333;110.55;5.815;0.565;0.01;1.935;-11.68;4.16;-28.96
458;47.473133;19.06330815;110.571;5.815;0.565;0.01;1.935;-11.68;4.16;-28.96
459;47.4731301833333;19.06330545;110.567;5.815;0.565;0.01;1.935;-11.68;4.16;-28.96
460;47.4731275166667;19.0633017666667;110.576;5.788;0.565;0.01;1.935;-11.68;4.16;-28.96
461;47.4731249333333;19.0632982333333;110.577;5.788;0.565;0.01;1.935;-11.68;4.16;-28.96
462;47.4731225;19.0632943333333;110.579;5.788;0.565;0.01;1.935;-11.68;4.16;-28.96
463;47.4731204166667;19.0632897666667;110.571;5.788;0.565;0.01;1.935;-11.68;4.16;-28.96
464;47.4731183;19.0632854166667;110.581;5.768;0.565;0.01;1.935;-11.68;4.16;-28.96
465;47.47311705;19.0632801833333;110.582;5.768;0.565;0.01;1.935;-11.68;4.16;-28.96
466;47.4731159333333;19.0632751666667;110.577;5.768;0.565;0.01;1.935;-11.68;4.16;-28.96
467;47.47311505;19.0632700166667;110.585;5.768;0.565;0.01;1.935;-11.68;4.16;-28.96
468;47.47311505;19.0632700166667;110.585;5.736;0.565;0.01;1.935;-11.68;4.16;-28.96
469;47.4731143;19.0632593666667;110.619;5.736;0.565;0.01;1.935;-11.68;4.16;-28.96
470;47.47311465;19.0632537666667;110.614;5.736;0.565;0.01;1.935;-11.68;4.16;-28.96
471;47.4731153;19.06324845;110.625;5.736;0.565;0.01;1.935;-11.68;4.16;-28.96
472;47.4731161333333;19.06324305;110.636;6.025;0.565;0.01;1.935;-11.68;4.16;-28.96
473;47.4731174;19.0632379666667;110.631;6.025;0.565;0.01;1.935;-11.68;4.16;-28.96
474;47.4731191833333;19.0632328833333;110.67;6.025;0.565;0.01;1.935;-11.68;4.16;-28.96
475;47.4731210666667;19.0632282166667;110.632;6.025;0.565;0.01;1.935;-11.68;4.16;-28.96
476;47.4731210666667;19.0632282166667;110.632;5.936;0.565;0.01;1.935;-11.68;4.16;-28.96
477;47.4731256833333;19.06321965;110.606;5.936;0.565;0.01;1.935;-11.68;4.16;-28.96
478;47.4731285;19.0632163166667;110.597;5.936;0.565;0.01;1.935;-11.68;4.16;-28.96
479;47.4731315833333;19.0632132833333;110.616;5.936;0.565;0.01;1.935;-11.68;4.16;-28.96
480;47.4731315833333;19.0632132833333;110.616;6.101;0.565;0.01;1.935;-11.68;4.16;-28.96
481;47.4731384833333;19.0632080333333;110.659;6.101;0.565;0.01;1.935;-11.68;4.16;-28.96
482;47.4731421166667;19.0632063333333;110.685;6.101;0.565;0.01;1.935;-11.68;4.16;-28.96
483;47.4731461166667;19.0632051833333;110.702;6.101;0.565;0.01;1.935;-11.68;4.16;-28.96
484;47.4731502333333;19.0632044666667;110.707;6.312;0.565;0.01;1.935;-11.68;4.16;-28.96
485;47.4731543833333;19.0632044;110.696;6.312;0.565;0.01;1.935;-11.68;4.16;-28.96
486;47.4731584833333;19.0632049833333;110.686;6.312;0.565;0.01;1.935;-11.68;4.16;-28.96
487;47.47316255;19.0632061166667;110.667;6.312;0.565;0.01;1.935;-11.68;4.16;-28.96
488;47.4731661833333;19.0632083666667;110.641;6.423;0.565;0.01;1.935;-11.68;4.16;-28.96
489;47.4731699833333;19.0632106666667;110.605;6.423;0.565;0.01;1.935;-11.68;4.16;-28.96
490;47.4731733833333;19.0632138166667;110.587;6.423;0.565;0.01;1.935;-11.68;4.16;-28.96
491;47.4731766333333;19.06321745;110.583;6.423;0.565;0.01;1.935;-11.68;4.16;-28.96
492;47.4731795166667;19.0632218;110.581;6.659;0.565;0.01;1.935;-11.68;4.16;-28.96
493;47.4731821166667;19.0632264;110.566;6.659;0.565;0.01;1.935;-11.68;4.16;-28.96
494;47.4731842;19.06323155;110.55;6.659;0.565;0.01;1.935;-11.68;4.16;-28.96
495;47.4731862;19.0632367166667;110.555;6.659;0.565;0.01;1.935;-11.68;4.16;-28.96
496;47.4731862;19.0632367166667;110.555;6.474;0.565;0.01;1.935;-11.68;4.16;-28.96
497;47.4731894;19.0632479833333;110.576;6.474;0.565;0.01;1.935;-11.68;4.16;-28.96
498;47.4731908166667;19.0632538666667;110.565;6.474;0.565;0.01;1.935;-11.68;4.16;-28.96
499;47.47319215;19.0632594833333;110.552;6.474;0.565;0.01;1.935;-11.68;4.16;-28.96
500;47.47319215;19.0632594833333;110.552;6.951;0.565;0.01;1.935;-11.68;4.16;-28.96
501;47.4731958;19.0632710166667;110.519;6.951;0.565;0.01;1.935;-11.68;4.16;-28.96
502;47.4731975666667;19.0632771166667;110.535;6.951;0.565;0.01;1.935;-11.68;4.16;-28.96
503;47.4731997666667;19.0632828833333;110.565;6.951;0.565;0.01;1.935;-11.68;4.16;-28.96
504;47.4732025833333;19.0632880666667;110.589;6.897;0.565;0.01;1.935;-11.68;4.16;-28.96
505;47.4732056166667;19.0632925;110.575;6.897;0.565;0.01;1.935;-11.68;4.16;-28.96
506;47.4732085666667;19.0632964666667;110.553;6.897;0.565;0.01;1.935;-11.68;4.16;-28.96
507;47.4732117166667;19.0632996333333;110.534;6.897;0.565;0.01;1.935;-11.68;4.16;-28.96
508;47.4732117166667;19.0632996333333;110.534;6.114;0.565;0.01;1.935;-11.68;4.16;-28.96
509;47.473219;19.06330415;110.507;6.114;0.565;0.01;1.935;-11.68;4.16;-28.96
510;47.4732227833333;19.0633053166667;110.46;6.114;0.565;0.01;1.935;-11.68;4.16;-28.96
511;47.4732263333333;19.0633065833333;110.455;6.114;0.565;0.01;1.935;-11.68;4.16;-28.96
512;47.4732263333333;19.0633065833333;110.455;5.641;0.565;0.01;1.935;-11.68;4.16;-28.96
513;47.4732333666667;19.0633067;110.452;5.641;0.565;0.01;1.935;-11.68;4.16;-28.96
514;47.4732367166667;19.06330575;110.455;5.641;0.565;0.01;1.935;-11.68;4.16;-28.96
515;47.4732402333333;19.0633054333333;110.396;5.641;0.565;0.01;1.935;-11.68;4.16;-28.96
516;47.47324365;19.06330505;110.387;5.289;0.565;0.01;1.935;-11.68;4.16;-28.96
517;47.4732466;19.06330455;110.401;5.289;0.565;0.01;1.935;-11.68;4.16;-28.96
518;47.4732495333333;19.0633040666667;110.411;5.289;0.565;0.01;1.935;-11.68;4.16;-28.96
519;47.47325235;19.0633036;110.447;5.289;0.565;0.01;1.935;-11.68;4.16;-28.96
520;47.47325485;19.0633029166667;110.47;4.004;0.565;0.01;1.935;-11.68;4.16;-28.96
521;47.4732566;19.0633027166667;110.498;4.004;0.565;0.01;1.935;-11.68;4.16;-28.96
522;47.4732578333333;19.06330245;110.509;4.004;0.565;0.01;1.935;-11.68;4.16;-28.96
523;47.47325835;19.0633025;110.542;4.004;0.565;0.01;1.935;-11.68;4.16;-28.96
524;47.4732583;19.0633026166667;110.529;0.139;0.565;0.01;1.935;-11.68;4.16;-28.96
525;47.47325825;19.0633026666667;110.51;0.139;0.565;0.01;1.935;-11.68;4.16;-28.96
526;47.4732582833333;19.0633027666667;110.49;0.139;0.565;0.01;1.935;-11.68;4.16;-28.96
527;47.4732583;19.0633026833333;110.473;0.139;0.565;0.01;1.935;-11.68;4.16;-28.96
528;47.4732583;19.0633026833333;110.473;0.028;0.565;0.01;1.935;-11.68;4.16;-28.96
529;47.4732583833333;19.06330265;110.46;0.028;0.565;0.01;1.935;-11.68;4.16;-28.96
530;47.4732584166667;19.0633026666667;110.456;0.028;0.565;0.01;1.935;-11.68;4.16;-28.96
531;47.4732585;19.0632999833333;110.347;0.028;0.565;0.01;1.935;-11.68;4.16;-28.96
532;47.4732584666667;19.06329985;110.346;0.06;0.565;0.01;1.935;-11.68;4.16;-28.96
533;47.4732585;19.0633000333333;110.355;0.06;0.565;0.01;1.935;-11.68;4.16;-28.96
534;47.4732584666667;19.0632999666667;110.357;0.06;0.565;0.01;1.935;-11.68;4.16;-28.96
535;47.4732584666667;19.0633;110.354;0.06;0.565;0.01;1.935;-11.68;4.16;-28.96
536;47.4732584666667;19.0633;110.354;0.014;0.565;0.01;1.935;-11.68;4.16;-28.96
537;47.4732584333333;19.0632999666667;110.356;0.014;0.565;0.01;1.935;-11.68;4.16;-28.96
538;47.47325845;19.0633000166667;110.357;0.014;0.565;0.01;1.935;-11.68;4.16;-28.96
539;47.47325845;19.0633000333333;110.355;0.014;0.565;0.01;1.935;-11.68;4.16;-28.96
540;47.47325845;19.0633000333333;110.355;0.044;0.565;0.01;1.935;-11.68;4.16;-28.96
541;47.4732584833333;19.0633000166667;110.352;0.044;0.565;0.01;1.935;-11.68;4.16;-28.96
542;47.4732584166667;19.0633000333333;110.362;0.044;0.565;0.01;1.935;-11.68;4.16;-28.96
543;47.47325845;19.0633;110.364;0.044;0.565;0.01;1.935;-11.68;4.16;-28.96
544;47.47325845;19.0633;110.364;0.02;0.565;0.01;1.935;-11.68;4.16;-28.96
545;47.4732584666667;19.0633;110.361;0.02;0.565;0.01;1.935;-11.68;4.16;-28.96
546;47.47325845;19.0633;110.366;0.02;0.565;0.01;1.935;-11.68;4.16;-28.96
547;47.4732585;19.0632999833333;110.348;0.02;0.565;0.01;1.935;-11.68;4.16;-28.96
